state,game,year,status,reason,returncode,command,stdout_tail,stderr_tail
GA,pick3,2016,ingested,ingest_success,0,/workspaces/lottery-engine/.venv/bin/python -m cli.ingest --state GA --game pick3 --start 2016-01-01 --end 2016-12-31 --source lottery.net,"Initializing database...

Ingest: state=GA game=pick3 source=lottery.net 2016-01-01..2016-12-31

--- Ingest Summary ---
  Tasks run:            3
  Raw results fetched:  732
  Observations written: 732
  Reconcile — accepted:         732
  Reconcile — duplicate:        0
  Reconcile — conflict (new):   0
  Reconcile — conflict (kept):  0
  Reconcile — errors:           0","2026-04-12 19:10:19 INFO     sources.lottery_net:   lottery.net: 0 rows  GA/pick3/night  2016/04  [cash-3-night]
2026-04-12 19:10:19 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick3 | 2016/05
2026-04-12 19:10:19 INFO     sources.lottery_net:   lottery.net: 0 rows  GA/pick3/night  2016/05  [cash-3-night]
2026-04-12 19:10:19 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick3 | 2016/06
2026-04-12 19:10:19 INFO     sources.lottery_net:   lottery.net: 0 rows  GA/pick3/night  2016/06  [cash-3-night]
2026-04-12 19:10:19 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick3 | 2016/07
2026-04-12 19:10:19 INFO     sources.lottery_net:   lottery.net: 0 rows  GA/pick3/night  2016/07  [cash-3-night]
2026-04-12 19:10:19 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick3 | 2016/08
2026-04-12 19:10:19 INFO     sources.lottery_net:   lottery.net: 0 rows  GA/pick3/night  2016/08  [cash-3-night]
2026-04-12 19:10:19 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick3 | 2016/09
2026-04-12 19:10:19 INFO     sources.lottery_net:   lottery.net: 0 rows  GA/pick3/night  2016/09  [cash-3-night]
2026-04-12 19:10:19 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick3 | 2016/10
2026-04-12 19:10:19 INFO     sources.lottery_net:   lottery.net: 0 rows  GA/pick3/night  2016/10  [cash-3-night]
2026-04-12 19:10:19 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick3 | 2016/11
2026-04-12 19:10:19 INFO     sources.lottery_net:   lottery.net: 0 rows  GA/pick3/night  2016/11  [cash-3-night]
2026-04-12 19:10:19 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick3 | 2016/12
2026-04-12 19:10:19 INFO     sources.lottery_net:   lottery.net: 0 rows  GA/pick3/night  2016/12  [cash-3-night]
2026-04-12 19:10:19 INFO     orchestrator.runner: Running reconciliation...
2026-04-12 19:10:19 INFO     orchestrator.reconciler: Reconciliation complete: {'accepted': 732, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}
2026-04-12 19:10:20 INFO     orchestrator.runner: Ingest complete: {'tasks_run': 3, 'raw_results': 732, 'observations_written': 732, 'reconcile_stats': {'accepted': 732, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}}"
GA,pick4,2016,ingested,ingest_success,0,/workspaces/lottery-engine/.venv/bin/python -m cli.ingest --state GA --game pick4 --start 2016-01-01 --end 2016-12-31 --source lottery.net,"Initializing database...

Ingest: state=GA game=pick4 source=lottery.net 2016-01-01..2016-12-31

--- Ingest Summary ---
  Tasks run:            3
  Raw results fetched:  732
  Observations written: 732
  Reconcile — accepted:         732
  Reconcile — duplicate:        0
  Reconcile — conflict (new):   0
  Reconcile — conflict (kept):  0
  Reconcile — errors:           0","2026-04-12 19:10:24 INFO     sources.lottery_net:   lottery.net: 30 rows  GA/pick4/night  2016/04  [cash-4-night]
2026-04-12 19:10:24 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick4 | 2016/05
2026-04-12 19:10:24 INFO     sources.lottery_net:   lottery.net: 31 rows  GA/pick4/night  2016/05  [cash-4-night]
2026-04-12 19:10:24 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick4 | 2016/06
2026-04-12 19:10:24 INFO     sources.lottery_net:   lottery.net: 30 rows  GA/pick4/night  2016/06  [cash-4-night]
2026-04-12 19:10:24 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick4 | 2016/07
2026-04-12 19:10:24 INFO     sources.lottery_net:   lottery.net: 31 rows  GA/pick4/night  2016/07  [cash-4-night]
2026-04-12 19:10:24 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick4 | 2016/08
2026-04-12 19:10:24 INFO     sources.lottery_net:   lottery.net: 31 rows  GA/pick4/night  2016/08  [cash-4-night]
2026-04-12 19:10:24 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick4 | 2016/09
2026-04-12 19:10:24 INFO     sources.lottery_net:   lottery.net: 30 rows  GA/pick4/night  2016/09  [cash-4-night]
2026-04-12 19:10:24 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick4 | 2016/10
2026-04-12 19:10:24 INFO     sources.lottery_net:   lottery.net: 31 rows  GA/pick4/night  2016/10  [cash-4-night]
2026-04-12 19:10:24 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick4 | 2016/11
2026-04-12 19:10:24 INFO     sources.lottery_net:   lottery.net: 30 rows  GA/pick4/night  2016/11  [cash-4-night]
2026-04-12 19:10:24 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick4 | 2016/12
2026-04-12 19:10:24 INFO     sources.lottery_net:   lottery.net: 31 rows  GA/pick4/night  2016/12  [cash-4-night]
2026-04-12 19:10:24 INFO     orchestrator.runner: Running reconciliation...
2026-04-12 19:10:24 INFO     orchestrator.reconciler: Reconciliation complete: {'accepted': 732, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}
2026-04-12 19:10:24 INFO     orchestrator.runner: Ingest complete: {'tasks_run': 3, 'raw_results': 732, 'observations_written': 732, 'reconcile_stats': {'accepted': 732, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}}"
TX,pick3,2016,ingested,ingest_success,0,/workspaces/lottery-engine/.venv/bin/python -m cli.ingest --state TX --game pick3 --start 2016-01-01 --end 2016-12-31 --source lottery.net,"Initializing database...

Ingest: state=TX game=pick3 source=lottery.net 2016-01-01..2016-12-31

--- Ingest Summary ---
  Tasks run:            4
  Raw results fetched:  1256
  Observations written: 1256
  Reconcile — accepted:         1256
  Reconcile — duplicate:        0
  Reconcile — conflict (new):   0
  Reconcile — conflict (kept):  0
  Reconcile — errors:           0","2026-04-12 19:10:30 INFO     sources.lottery_net:   lottery.net: 26 rows  TX/pick3/night  2016/04  [pick-3-night]
2026-04-12 19:10:30 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick3 | 2016/05
2026-04-12 19:10:30 INFO     sources.lottery_net:   lottery.net: 26 rows  TX/pick3/night  2016/05  [pick-3-night]
2026-04-12 19:10:30 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick3 | 2016/06
2026-04-12 19:10:30 INFO     sources.lottery_net:   lottery.net: 26 rows  TX/pick3/night  2016/06  [pick-3-night]
2026-04-12 19:10:30 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick3 | 2016/07
2026-04-12 19:10:30 INFO     sources.lottery_net:   lottery.net: 26 rows  TX/pick3/night  2016/07  [pick-3-night]
2026-04-12 19:10:30 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick3 | 2016/08
2026-04-12 19:10:30 INFO     sources.lottery_net:   lottery.net: 27 rows  TX/pick3/night  2016/08  [pick-3-night]
2026-04-12 19:10:30 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick3 | 2016/09
2026-04-12 19:10:30 INFO     sources.lottery_net:   lottery.net: 26 rows  TX/pick3/night  2016/09  [pick-3-night]
2026-04-12 19:10:30 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick3 | 2016/10
2026-04-12 19:10:30 INFO     sources.lottery_net:   lottery.net: 26 rows  TX/pick3/night  2016/10  [pick-3-night]
2026-04-12 19:10:30 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick3 | 2016/11
2026-04-12 19:10:30 INFO     sources.lottery_net:   lottery.net: 26 rows  TX/pick3/night  2016/11  [pick-3-night]
2026-04-12 19:10:30 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick3 | 2016/12
2026-04-12 19:10:30 INFO     sources.lottery_net:   lottery.net: 27 rows  TX/pick3/night  2016/12  [pick-3-night]
2026-04-12 19:10:30 INFO     orchestrator.runner: Running reconciliation...
2026-04-12 19:10:30 INFO     orchestrator.reconciler: Reconciliation complete: {'accepted': 1256, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}
2026-04-12 19:10:30 INFO     orchestrator.runner: Ingest complete: {'tasks_run': 4, 'raw_results': 1256, 'observations_written': 1256, 'reconcile_stats': {'accepted': 1256, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}}"
TX,pick4,2016,ingested,ingest_success,0,/workspaces/lottery-engine/.venv/bin/python -m cli.ingest --state TX --game pick4 --start 2016-01-01 --end 2016-12-31 --source lottery.net,"Initializing database...

Ingest: state=TX game=pick4 source=lottery.net 2016-01-01..2016-12-31

--- Ingest Summary ---
  Tasks run:            4
  Raw results fetched:  1256
  Observations written: 1256
  Reconcile — accepted:         1256
  Reconcile — duplicate:        0
  Reconcile — conflict (new):   0
  Reconcile — conflict (kept):  0
  Reconcile — errors:           0","2026-04-12 19:10:36 INFO     sources.lottery_net:   lottery.net: 26 rows  TX/pick4/night  2016/04  [daily-4-night]
2026-04-12 19:10:36 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick4 | 2016/05
2026-04-12 19:10:36 INFO     sources.lottery_net:   lottery.net: 26 rows  TX/pick4/night  2016/05  [daily-4-night]
2026-04-12 19:10:36 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick4 | 2016/06
2026-04-12 19:10:36 INFO     sources.lottery_net:   lottery.net: 26 rows  TX/pick4/night  2016/06  [daily-4-night]
2026-04-12 19:10:36 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick4 | 2016/07
2026-04-12 19:10:36 INFO     sources.lottery_net:   lottery.net: 26 rows  TX/pick4/night  2016/07  [daily-4-night]
2026-04-12 19:10:36 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick4 | 2016/08
2026-04-12 19:10:36 INFO     sources.lottery_net:   lottery.net: 27 rows  TX/pick4/night  2016/08  [daily-4-night]
2026-04-12 19:10:36 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick4 | 2016/09
2026-04-12 19:10:36 INFO     sources.lottery_net:   lottery.net: 26 rows  TX/pick4/night  2016/09  [daily-4-night]
2026-04-12 19:10:36 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick4 | 2016/10
2026-04-12 19:10:36 INFO     sources.lottery_net:   lottery.net: 26 rows  TX/pick4/night  2016/10  [daily-4-night]
2026-04-12 19:10:36 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick4 | 2016/11
2026-04-12 19:10:36 INFO     sources.lottery_net:   lottery.net: 26 rows  TX/pick4/night  2016/11  [daily-4-night]
2026-04-12 19:10:36 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick4 | 2016/12
2026-04-12 19:10:36 INFO     sources.lottery_net:   lottery.net: 27 rows  TX/pick4/night  2016/12  [daily-4-night]
2026-04-12 19:10:36 INFO     orchestrator.runner: Running reconciliation...
2026-04-12 19:10:37 INFO     orchestrator.reconciler: Reconciliation complete: {'accepted': 1256, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}
2026-04-12 19:10:37 INFO     orchestrator.runner: Ingest complete: {'tasks_run': 4, 'raw_results': 1256, 'observations_written': 1256, 'reconcile_stats': {'accepted': 1256, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}}"
OR,pick3,2016,skipped,unsupported_state_game_combo,0,preset-skip,,
OR,pick4,2016,ingested,ingest_success,0,/workspaces/lottery-engine/.venv/bin/python -m cli.ingest --state OR --game pick4 --start 2016-01-01 --end 2016-12-31 --source lottery.net,"Initializing database...

Ingest: state=OR game=pick4 source=lottery.net 2016-01-01..2016-12-31

--- Ingest Summary ---
  Tasks run:            4
  Raw results fetched:  1464
  Observations written: 1464
  Reconcile — accepted:         1464
  Reconcile — duplicate:        0
  Reconcile — conflict (new):   0
  Reconcile — conflict (kept):  0
  Reconcile — errors:           0","2026-04-12 19:10:43 INFO     sources.lottery_net:   lottery.net: 30 rows  OR/pick4/night  2016/04  [pick-4-10pm]
2026-04-12 19:10:43 INFO     sources.base: Fetching SourceName.LOTTERY_NET | OR | pick4 | 2016/05
2026-04-12 19:10:43 INFO     sources.lottery_net:   lottery.net: 31 rows  OR/pick4/night  2016/05  [pick-4-10pm]
2026-04-12 19:10:43 INFO     sources.base: Fetching SourceName.LOTTERY_NET | OR | pick4 | 2016/06
2026-04-12 19:10:43 INFO     sources.lottery_net:   lottery.net: 30 rows  OR/pick4/night  2016/06  [pick-4-10pm]
2026-04-12 19:10:43 INFO     sources.base: Fetching SourceName.LOTTERY_NET | OR | pick4 | 2016/07
2026-04-12 19:10:43 INFO     sources.lottery_net:   lottery.net: 31 rows  OR/pick4/night  2016/07  [pick-4-10pm]
2026-04-12 19:10:43 INFO     sources.base: Fetching SourceName.LOTTERY_NET | OR | pick4 | 2016/08
2026-04-12 19:10:43 INFO     sources.lottery_net:   lottery.net: 31 rows  OR/pick4/night  2016/08  [pick-4-10pm]
2026-04-12 19:10:43 INFO     sources.base: Fetching SourceName.LOTTERY_NET | OR | pick4 | 2016/09
2026-04-12 19:10:43 INFO     sources.lottery_net:   lottery.net: 30 rows  OR/pick4/night  2016/09  [pick-4-10pm]
2026-04-12 19:10:43 INFO     sources.base: Fetching SourceName.LOTTERY_NET | OR | pick4 | 2016/10
2026-04-12 19:10:43 INFO     sources.lottery_net:   lottery.net: 31 rows  OR/pick4/night  2016/10  [pick-4-10pm]
2026-04-12 19:10:43 INFO     sources.base: Fetching SourceName.LOTTERY_NET | OR | pick4 | 2016/11
2026-04-12 19:10:43 INFO     sources.lottery_net:   lottery.net: 30 rows  OR/pick4/night  2016/11  [pick-4-10pm]
2026-04-12 19:10:43 INFO     sources.base: Fetching SourceName.LOTTERY_NET | OR | pick4 | 2016/12
2026-04-12 19:10:43 INFO     sources.lottery_net:   lottery.net: 31 rows  OR/pick4/night  2016/12  [pick-4-10pm]
2026-04-12 19:10:43 INFO     orchestrator.runner: Running reconciliation...
2026-04-12 19:10:43 INFO     orchestrator.reconciler: Reconciliation complete: {'accepted': 1464, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}
2026-04-12 19:10:43 INFO     orchestrator.runner: Ingest complete: {'tasks_run': 4, 'raw_results': 1464, 'observations_written': 1464, 'reconcile_stats': {'accepted': 1464, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}}"
DC,pick3,2016,ingested,ingest_success,0,/workspaces/lottery-engine/.venv/bin/python -m cli.ingest --state DC --game pick3 --start 2016-01-01 --end 2016-12-31 --source lottery.net,"Initializing database...

Ingest: state=DC game=pick3 source=lottery.net 2016-01-01..2016-12-31

--- Ingest Summary ---
  Tasks run:            3
  Raw results fetched:  732
  Observations written: 732
  Reconcile — accepted:         732
  Reconcile — duplicate:        0
  Reconcile — conflict (new):   0
  Reconcile — conflict (kept):  0
  Reconcile — errors:           0","2026-04-12 19:10:47 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick3/night  2016/04  [dc-3-night]
2026-04-12 19:10:47 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick3 | 2016/05
2026-04-12 19:10:47 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick3/night  2016/05  [dc-3-night]
2026-04-12 19:10:47 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick3 | 2016/06
2026-04-12 19:10:47 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick3/night  2016/06  [dc-3-night]
2026-04-12 19:10:47 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick3 | 2016/07
2026-04-12 19:10:47 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick3/night  2016/07  [dc-3-night]
2026-04-12 19:10:47 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick3 | 2016/08
2026-04-12 19:10:47 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick3/night  2016/08  [dc-3-night]
2026-04-12 19:10:47 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick3 | 2016/09
2026-04-12 19:10:47 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick3/night  2016/09  [dc-3-night]
2026-04-12 19:10:47 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick3 | 2016/10
2026-04-12 19:10:47 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick3/night  2016/10  [dc-3-night]
2026-04-12 19:10:47 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick3 | 2016/11
2026-04-12 19:10:47 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick3/night  2016/11  [dc-3-night]
2026-04-12 19:10:47 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick3 | 2016/12
2026-04-12 19:10:47 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick3/night  2016/12  [dc-3-night]
2026-04-12 19:10:47 INFO     orchestrator.runner: Running reconciliation...
2026-04-12 19:10:47 INFO     orchestrator.reconciler: Reconciliation complete: {'accepted': 732, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}
2026-04-12 19:10:47 INFO     orchestrator.runner: Ingest complete: {'tasks_run': 3, 'raw_results': 732, 'observations_written': 732, 'reconcile_stats': {'accepted': 732, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}}"
DC,pick4,2016,ingested,ingest_success,0,/workspaces/lottery-engine/.venv/bin/python -m cli.ingest --state DC --game pick4 --start 2016-01-01 --end 2016-12-31 --source lottery.net,"Initializing database...

Ingest: state=DC game=pick4 source=lottery.net 2016-01-01..2016-12-31

--- Ingest Summary ---
  Tasks run:            3
  Raw results fetched:  732
  Observations written: 732
  Reconcile — accepted:         732
  Reconcile — duplicate:        0
  Reconcile — conflict (new):   0
  Reconcile — conflict (kept):  0
  Reconcile — errors:           0","2026-04-12 19:10:51 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick4/night  2016/04  [dc-4-night]
2026-04-12 19:10:51 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick4 | 2016/05
2026-04-12 19:10:51 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick4/night  2016/05  [dc-4-night]
2026-04-12 19:10:51 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick4 | 2016/06
2026-04-12 19:10:51 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick4/night  2016/06  [dc-4-night]
2026-04-12 19:10:51 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick4 | 2016/07
2026-04-12 19:10:51 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick4/night  2016/07  [dc-4-night]
2026-04-12 19:10:51 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick4 | 2016/08
2026-04-12 19:10:51 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick4/night  2016/08  [dc-4-night]
2026-04-12 19:10:51 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick4 | 2016/09
2026-04-12 19:10:51 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick4/night  2016/09  [dc-4-night]
2026-04-12 19:10:51 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick4 | 2016/10
2026-04-12 19:10:51 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick4/night  2016/10  [dc-4-night]
2026-04-12 19:10:51 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick4 | 2016/11
2026-04-12 19:10:51 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick4/night  2016/11  [dc-4-night]
2026-04-12 19:10:51 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick4 | 2016/12
2026-04-12 19:10:51 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick4/night  2016/12  [dc-4-night]
2026-04-12 19:10:51 INFO     orchestrator.runner: Running reconciliation...
2026-04-12 19:10:51 INFO     orchestrator.reconciler: Reconciliation complete: {'accepted': 732, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}
2026-04-12 19:10:52 INFO     orchestrator.runner: Ingest complete: {'tasks_run': 3, 'raw_results': 732, 'observations_written': 732, 'reconcile_stats': {'accepted': 732, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}}"
FL,pick3,2016,ingested,ingest_success,0,/workspaces/lottery-engine/.venv/bin/python -m cli.ingest --state FL --game pick3 --start 2016-01-01 --end 2016-12-31 --source lottery.net,"Initializing database...

Ingest: state=FL game=pick3 source=lottery.net 2016-01-01..2016-12-31

--- Ingest Summary ---
  Tasks run:            2
  Raw results fetched:  732
  Observations written: 732
  Reconcile — accepted:         732
  Reconcile — duplicate:        0
  Reconcile — conflict (new):   0
  Reconcile — conflict (kept):  0
  Reconcile — errors:           0","2026-04-12 19:10:55 INFO     sources.lottery_net:   lottery.net: 30 rows  FL/pick3/midday  2016/04  [pick-3-midday]
2026-04-12 19:10:55 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick3 | 2016/05
2026-04-12 19:10:55 INFO     sources.lottery_net:   lottery.net: 31 rows  FL/pick3/midday  2016/05  [pick-3-midday]
2026-04-12 19:10:55 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick3 | 2016/06
2026-04-12 19:10:55 INFO     sources.lottery_net:   lottery.net: 30 rows  FL/pick3/midday  2016/06  [pick-3-midday]
2026-04-12 19:10:55 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick3 | 2016/07
2026-04-12 19:10:55 INFO     sources.lottery_net:   lottery.net: 31 rows  FL/pick3/midday  2016/07  [pick-3-midday]
2026-04-12 19:10:55 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick3 | 2016/08
2026-04-12 19:10:55 INFO     sources.lottery_net:   lottery.net: 31 rows  FL/pick3/midday  2016/08  [pick-3-midday]
2026-04-12 19:10:55 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick3 | 2016/09
2026-04-12 19:10:55 INFO     sources.lottery_net:   lottery.net: 30 rows  FL/pick3/midday  2016/09  [pick-3-midday]
2026-04-12 19:10:55 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick3 | 2016/10
2026-04-12 19:10:55 INFO     sources.lottery_net:   lottery.net: 31 rows  FL/pick3/midday  2016/10  [pick-3-midday]
2026-04-12 19:10:55 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick3 | 2016/11
2026-04-12 19:10:55 INFO     sources.lottery_net:   lottery.net: 30 rows  FL/pick3/midday  2016/11  [pick-3-midday]
2026-04-12 19:10:55 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick3 | 2016/12
2026-04-12 19:10:55 INFO     sources.lottery_net:   lottery.net: 31 rows  FL/pick3/midday  2016/12  [pick-3-midday]
2026-04-12 19:10:55 INFO     orchestrator.runner: Running reconciliation...
2026-04-12 19:10:55 INFO     orchestrator.reconciler: Reconciliation complete: {'accepted': 732, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}
2026-04-12 19:10:55 INFO     orchestrator.runner: Ingest complete: {'tasks_run': 2, 'raw_results': 732, 'observations_written': 732, 'reconcile_stats': {'accepted': 732, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}}"
FL,pick4,2016,ingested,ingest_success,0,/workspaces/lottery-engine/.venv/bin/python -m cli.ingest --state FL --game pick4 --start 2016-01-01 --end 2016-12-31 --source lottery.net,"Initializing database...

Ingest: state=FL game=pick4 source=lottery.net 2016-01-01..2016-12-31

--- Ingest Summary ---
  Tasks run:            2
  Raw results fetched:  732
  Observations written: 732
  Reconcile — accepted:         732
  Reconcile — duplicate:        0
  Reconcile — conflict (new):   0
  Reconcile — conflict (kept):  0
  Reconcile — errors:           0","2026-04-12 19:10:58 INFO     sources.lottery_net:   lottery.net: 30 rows  FL/pick4/midday  2016/04  [pick-4-midday]
2026-04-12 19:10:58 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick4 | 2016/05
2026-04-12 19:10:58 INFO     sources.lottery_net:   lottery.net: 31 rows  FL/pick4/midday  2016/05  [pick-4-midday]
2026-04-12 19:10:58 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick4 | 2016/06
2026-04-12 19:10:58 INFO     sources.lottery_net:   lottery.net: 30 rows  FL/pick4/midday  2016/06  [pick-4-midday]
2026-04-12 19:10:58 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick4 | 2016/07
2026-04-12 19:10:58 INFO     sources.lottery_net:   lottery.net: 31 rows  FL/pick4/midday  2016/07  [pick-4-midday]
2026-04-12 19:10:58 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick4 | 2016/08
2026-04-12 19:10:58 INFO     sources.lottery_net:   lottery.net: 31 rows  FL/pick4/midday  2016/08  [pick-4-midday]
2026-04-12 19:10:58 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick4 | 2016/09
2026-04-12 19:10:58 INFO     sources.lottery_net:   lottery.net: 30 rows  FL/pick4/midday  2016/09  [pick-4-midday]
2026-04-12 19:10:58 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick4 | 2016/10
2026-04-12 19:10:58 INFO     sources.lottery_net:   lottery.net: 31 rows  FL/pick4/midday  2016/10  [pick-4-midday]
2026-04-12 19:10:58 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick4 | 2016/11
2026-04-12 19:10:58 INFO     sources.lottery_net:   lottery.net: 30 rows  FL/pick4/midday  2016/11  [pick-4-midday]
2026-04-12 19:10:58 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick4 | 2016/12
2026-04-12 19:10:58 INFO     sources.lottery_net:   lottery.net: 31 rows  FL/pick4/midday  2016/12  [pick-4-midday]
2026-04-12 19:10:58 INFO     orchestrator.runner: Running reconciliation...
2026-04-12 19:10:58 INFO     orchestrator.reconciler: Reconciliation complete: {'accepted': 732, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}
2026-04-12 19:10:58 INFO     orchestrator.runner: Ingest complete: {'tasks_run': 2, 'raw_results': 732, 'observations_written': 732, 'reconcile_stats': {'accepted': 732, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}}"
