state,game,year,status,reason,returncode,command,stdout_tail,stderr_tail
GA,pick3,2017,ingested,ingest_success,0,/workspaces/lottery-engine/.venv/bin/python -m cli.ingest --state GA --game pick3 --start 2017-01-01 --end 2017-12-31 --source lottery.net,"Initializing database...

Ingest: state=GA game=pick3 source=lottery.net 2017-01-01..2017-12-31

--- Ingest Summary ---
  Tasks run:            3
  Raw results fetched:  1050
  Observations written: 1050
  Reconcile — accepted:         1050
  Reconcile — duplicate:        0
  Reconcile — conflict (new):   0
  Reconcile — conflict (kept):  0
  Reconcile — errors:           0","2026-04-12 19:06:43 INFO     sources.lottery_net:   lottery.net: 30 rows  GA/pick3/night  2017/04  [cash-3-night]
2026-04-12 19:06:43 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick3 | 2017/05
2026-04-12 19:06:43 INFO     sources.lottery_net:   lottery.net: 31 rows  GA/pick3/night  2017/05  [cash-3-night]
2026-04-12 19:06:43 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick3 | 2017/06
2026-04-12 19:06:43 INFO     sources.lottery_net:   lottery.net: 30 rows  GA/pick3/night  2017/06  [cash-3-night]
2026-04-12 19:06:43 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick3 | 2017/07
2026-04-12 19:06:43 INFO     sources.lottery_net:   lottery.net: 31 rows  GA/pick3/night  2017/07  [cash-3-night]
2026-04-12 19:06:43 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick3 | 2017/08
2026-04-12 19:06:43 INFO     sources.lottery_net:   lottery.net: 31 rows  GA/pick3/night  2017/08  [cash-3-night]
2026-04-12 19:06:43 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick3 | 2017/09
2026-04-12 19:06:43 INFO     sources.lottery_net:   lottery.net: 30 rows  GA/pick3/night  2017/09  [cash-3-night]
2026-04-12 19:06:43 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick3 | 2017/10
2026-04-12 19:06:43 INFO     sources.lottery_net:   lottery.net: 31 rows  GA/pick3/night  2017/10  [cash-3-night]
2026-04-12 19:06:43 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick3 | 2017/11
2026-04-12 19:06:43 INFO     sources.lottery_net:   lottery.net: 30 rows  GA/pick3/night  2017/11  [cash-3-night]
2026-04-12 19:06:43 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick3 | 2017/12
2026-04-12 19:06:43 INFO     sources.lottery_net:   lottery.net: 31 rows  GA/pick3/night  2017/12  [cash-3-night]
2026-04-12 19:06:43 INFO     orchestrator.runner: Running reconciliation...
2026-04-12 19:06:43 INFO     orchestrator.reconciler: Reconciliation complete: {'accepted': 1050, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}
2026-04-12 19:06:43 INFO     orchestrator.runner: Ingest complete: {'tasks_run': 3, 'raw_results': 1050, 'observations_written': 1050, 'reconcile_stats': {'accepted': 1050, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}}"
GA,pick4,2017,ingested,ingest_success,0,/workspaces/lottery-engine/.venv/bin/python -m cli.ingest --state GA --game pick4 --start 2017-01-01 --end 2017-12-31 --source lottery.net,"Initializing database...

Ingest: state=GA game=pick4 source=lottery.net 2017-01-01..2017-12-31

--- Ingest Summary ---
  Tasks run:            3
  Raw results fetched:  1050
  Observations written: 1050
  Reconcile — accepted:         1050
  Reconcile — duplicate:        0
  Reconcile — conflict (new):   0
  Reconcile — conflict (kept):  0
  Reconcile — errors:           0","2026-04-12 19:06:48 INFO     sources.lottery_net:   lottery.net: 30 rows  GA/pick4/night  2017/04  [cash-4-night]
2026-04-12 19:06:48 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick4 | 2017/05
2026-04-12 19:06:48 INFO     sources.lottery_net:   lottery.net: 31 rows  GA/pick4/night  2017/05  [cash-4-night]
2026-04-12 19:06:48 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick4 | 2017/06
2026-04-12 19:06:48 INFO     sources.lottery_net:   lottery.net: 30 rows  GA/pick4/night  2017/06  [cash-4-night]
2026-04-12 19:06:48 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick4 | 2017/07
2026-04-12 19:06:48 INFO     sources.lottery_net:   lottery.net: 31 rows  GA/pick4/night  2017/07  [cash-4-night]
2026-04-12 19:06:48 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick4 | 2017/08
2026-04-12 19:06:48 INFO     sources.lottery_net:   lottery.net: 31 rows  GA/pick4/night  2017/08  [cash-4-night]
2026-04-12 19:06:48 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick4 | 2017/09
2026-04-12 19:06:48 INFO     sources.lottery_net:   lottery.net: 30 rows  GA/pick4/night  2017/09  [cash-4-night]
2026-04-12 19:06:48 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick4 | 2017/10
2026-04-12 19:06:48 INFO     sources.lottery_net:   lottery.net: 31 rows  GA/pick4/night  2017/10  [cash-4-night]
2026-04-12 19:06:48 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick4 | 2017/11
2026-04-12 19:06:48 INFO     sources.lottery_net:   lottery.net: 30 rows  GA/pick4/night  2017/11  [cash-4-night]
2026-04-12 19:06:48 INFO     sources.base: Fetching SourceName.LOTTERY_NET | GA | pick4 | 2017/12
2026-04-12 19:06:48 INFO     sources.lottery_net:   lottery.net: 31 rows  GA/pick4/night  2017/12  [cash-4-night]
2026-04-12 19:06:48 INFO     orchestrator.runner: Running reconciliation...
2026-04-12 19:06:48 INFO     orchestrator.reconciler: Reconciliation complete: {'accepted': 1050, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}
2026-04-12 19:06:48 INFO     orchestrator.runner: Ingest complete: {'tasks_run': 3, 'raw_results': 1050, 'observations_written': 1050, 'reconcile_stats': {'accepted': 1050, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}}"
TX,pick3,2017,ingested,ingest_success,0,/workspaces/lottery-engine/.venv/bin/python -m cli.ingest --state TX --game pick3 --start 2017-01-01 --end 2017-12-31 --source lottery.net,"Initializing database...

Ingest: state=TX game=pick3 source=lottery.net 2017-01-01..2017-12-31

--- Ingest Summary ---
  Tasks run:            4
  Raw results fetched:  1248
  Observations written: 1248
  Reconcile — accepted:         1248
  Reconcile — duplicate:        0
  Reconcile — conflict (new):   0
  Reconcile — conflict (kept):  0
  Reconcile — errors:           0","2026-04-12 19:06:54 INFO     sources.lottery_net:   lottery.net: 25 rows  TX/pick3/night  2017/04  [pick-3-night]
2026-04-12 19:06:54 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick3 | 2017/05
2026-04-12 19:06:54 INFO     sources.lottery_net:   lottery.net: 27 rows  TX/pick3/night  2017/05  [pick-3-night]
2026-04-12 19:06:54 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick3 | 2017/06
2026-04-12 19:06:54 INFO     sources.lottery_net:   lottery.net: 26 rows  TX/pick3/night  2017/06  [pick-3-night]
2026-04-12 19:06:54 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick3 | 2017/07
2026-04-12 19:06:54 INFO     sources.lottery_net:   lottery.net: 26 rows  TX/pick3/night  2017/07  [pick-3-night]
2026-04-12 19:06:54 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick3 | 2017/08
2026-04-12 19:06:54 INFO     sources.lottery_net:   lottery.net: 27 rows  TX/pick3/night  2017/08  [pick-3-night]
2026-04-12 19:06:54 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick3 | 2017/09
2026-04-12 19:06:54 INFO     sources.lottery_net:   lottery.net: 26 rows  TX/pick3/night  2017/09  [pick-3-night]
2026-04-12 19:06:54 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick3 | 2017/10
2026-04-12 19:06:54 INFO     sources.lottery_net:   lottery.net: 26 rows  TX/pick3/night  2017/10  [pick-3-night]
2026-04-12 19:06:54 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick3 | 2017/11
2026-04-12 19:06:54 INFO     sources.lottery_net:   lottery.net: 26 rows  TX/pick3/night  2017/11  [pick-3-night]
2026-04-12 19:06:54 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick3 | 2017/12
2026-04-12 19:06:54 INFO     sources.lottery_net:   lottery.net: 26 rows  TX/pick3/night  2017/12  [pick-3-night]
2026-04-12 19:06:54 INFO     orchestrator.runner: Running reconciliation...
2026-04-12 19:06:54 INFO     orchestrator.reconciler: Reconciliation complete: {'accepted': 1248, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}
2026-04-12 19:06:54 INFO     orchestrator.runner: Ingest complete: {'tasks_run': 4, 'raw_results': 1248, 'observations_written': 1248, 'reconcile_stats': {'accepted': 1248, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}}"
TX,pick4,2017,ingested,ingest_success,0,/workspaces/lottery-engine/.venv/bin/python -m cli.ingest --state TX --game pick4 --start 2017-01-01 --end 2017-12-31 --source lottery.net,"Initializing database...

Ingest: state=TX game=pick4 source=lottery.net 2017-01-01..2017-12-31

--- Ingest Summary ---
  Tasks run:            4
  Raw results fetched:  1248
  Observations written: 1248
  Reconcile — accepted:         1248
  Reconcile — duplicate:        0
  Reconcile — conflict (new):   0
  Reconcile — conflict (kept):  0
  Reconcile — errors:           0","2026-04-12 19:07:00 INFO     sources.lottery_net:   lottery.net: 25 rows  TX/pick4/night  2017/04  [daily-4-night]
2026-04-12 19:07:00 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick4 | 2017/05
2026-04-12 19:07:00 INFO     sources.lottery_net:   lottery.net: 27 rows  TX/pick4/night  2017/05  [daily-4-night]
2026-04-12 19:07:00 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick4 | 2017/06
2026-04-12 19:07:00 INFO     sources.lottery_net:   lottery.net: 26 rows  TX/pick4/night  2017/06  [daily-4-night]
2026-04-12 19:07:00 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick4 | 2017/07
2026-04-12 19:07:00 INFO     sources.lottery_net:   lottery.net: 26 rows  TX/pick4/night  2017/07  [daily-4-night]
2026-04-12 19:07:00 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick4 | 2017/08
2026-04-12 19:07:00 INFO     sources.lottery_net:   lottery.net: 27 rows  TX/pick4/night  2017/08  [daily-4-night]
2026-04-12 19:07:00 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick4 | 2017/09
2026-04-12 19:07:00 INFO     sources.lottery_net:   lottery.net: 26 rows  TX/pick4/night  2017/09  [daily-4-night]
2026-04-12 19:07:00 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick4 | 2017/10
2026-04-12 19:07:00 INFO     sources.lottery_net:   lottery.net: 26 rows  TX/pick4/night  2017/10  [daily-4-night]
2026-04-12 19:07:00 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick4 | 2017/11
2026-04-12 19:07:00 INFO     sources.lottery_net:   lottery.net: 26 rows  TX/pick4/night  2017/11  [daily-4-night]
2026-04-12 19:07:00 INFO     sources.base: Fetching SourceName.LOTTERY_NET | TX | pick4 | 2017/12
2026-04-12 19:07:00 INFO     sources.lottery_net:   lottery.net: 26 rows  TX/pick4/night  2017/12  [daily-4-night]
2026-04-12 19:07:00 INFO     orchestrator.runner: Running reconciliation...
2026-04-12 19:07:00 INFO     orchestrator.reconciler: Reconciliation complete: {'accepted': 1248, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}
2026-04-12 19:07:01 INFO     orchestrator.runner: Ingest complete: {'tasks_run': 4, 'raw_results': 1248, 'observations_written': 1248, 'reconcile_stats': {'accepted': 1248, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}}"
OR,pick3,2017,skipped,unsupported_state_game_combo,0,preset-skip,,
OR,pick4,2017,ingested,ingest_success,0,/workspaces/lottery-engine/.venv/bin/python -m cli.ingest --state OR --game pick4 --start 2017-01-01 --end 2017-12-31 --source lottery.net,"Initializing database...

Ingest: state=OR game=pick4 source=lottery.net 2017-01-01..2017-12-31

--- Ingest Summary ---
  Tasks run:            4
  Raw results fetched:  1460
  Observations written: 1460
  Reconcile — accepted:         1460
  Reconcile — duplicate:        0
  Reconcile — conflict (new):   0
  Reconcile — conflict (kept):  0
  Reconcile — errors:           0","2026-04-12 19:07:06 INFO     sources.lottery_net:   lottery.net: 30 rows  OR/pick4/night  2017/04  [pick-4-10pm]
2026-04-12 19:07:06 INFO     sources.base: Fetching SourceName.LOTTERY_NET | OR | pick4 | 2017/05
2026-04-12 19:07:06 INFO     sources.lottery_net:   lottery.net: 31 rows  OR/pick4/night  2017/05  [pick-4-10pm]
2026-04-12 19:07:06 INFO     sources.base: Fetching SourceName.LOTTERY_NET | OR | pick4 | 2017/06
2026-04-12 19:07:06 INFO     sources.lottery_net:   lottery.net: 30 rows  OR/pick4/night  2017/06  [pick-4-10pm]
2026-04-12 19:07:06 INFO     sources.base: Fetching SourceName.LOTTERY_NET | OR | pick4 | 2017/07
2026-04-12 19:07:06 INFO     sources.lottery_net:   lottery.net: 31 rows  OR/pick4/night  2017/07  [pick-4-10pm]
2026-04-12 19:07:06 INFO     sources.base: Fetching SourceName.LOTTERY_NET | OR | pick4 | 2017/08
2026-04-12 19:07:06 INFO     sources.lottery_net:   lottery.net: 31 rows  OR/pick4/night  2017/08  [pick-4-10pm]
2026-04-12 19:07:06 INFO     sources.base: Fetching SourceName.LOTTERY_NET | OR | pick4 | 2017/09
2026-04-12 19:07:06 INFO     sources.lottery_net:   lottery.net: 30 rows  OR/pick4/night  2017/09  [pick-4-10pm]
2026-04-12 19:07:06 INFO     sources.base: Fetching SourceName.LOTTERY_NET | OR | pick4 | 2017/10
2026-04-12 19:07:06 INFO     sources.lottery_net:   lottery.net: 31 rows  OR/pick4/night  2017/10  [pick-4-10pm]
2026-04-12 19:07:06 INFO     sources.base: Fetching SourceName.LOTTERY_NET | OR | pick4 | 2017/11
2026-04-12 19:07:06 INFO     sources.lottery_net:   lottery.net: 30 rows  OR/pick4/night  2017/11  [pick-4-10pm]
2026-04-12 19:07:06 INFO     sources.base: Fetching SourceName.LOTTERY_NET | OR | pick4 | 2017/12
2026-04-12 19:07:06 INFO     sources.lottery_net:   lottery.net: 31 rows  OR/pick4/night  2017/12  [pick-4-10pm]
2026-04-12 19:07:06 INFO     orchestrator.runner: Running reconciliation...
2026-04-12 19:07:07 INFO     orchestrator.reconciler: Reconciliation complete: {'accepted': 1460, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}
2026-04-12 19:07:07 INFO     orchestrator.runner: Ingest complete: {'tasks_run': 4, 'raw_results': 1460, 'observations_written': 1460, 'reconcile_stats': {'accepted': 1460, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}}"
DC,pick3,2017,ingested,ingest_success,0,/workspaces/lottery-engine/.venv/bin/python -m cli.ingest --state DC --game pick3 --start 2017-01-01 --end 2017-12-31 --source lottery.net,"Initializing database...

Ingest: state=DC game=pick3 source=lottery.net 2017-01-01..2017-12-31

--- Ingest Summary ---
  Tasks run:            3
  Raw results fetched:  730
  Observations written: 730
  Reconcile — accepted:         730
  Reconcile — duplicate:        0
  Reconcile — conflict (new):   0
  Reconcile — conflict (kept):  0
  Reconcile — errors:           0","2026-04-12 19:07:11 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick3/night  2017/04  [dc-3-night]
2026-04-12 19:07:11 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick3 | 2017/05
2026-04-12 19:07:11 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick3/night  2017/05  [dc-3-night]
2026-04-12 19:07:11 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick3 | 2017/06
2026-04-12 19:07:11 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick3/night  2017/06  [dc-3-night]
2026-04-12 19:07:11 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick3 | 2017/07
2026-04-12 19:07:11 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick3/night  2017/07  [dc-3-night]
2026-04-12 19:07:11 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick3 | 2017/08
2026-04-12 19:07:11 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick3/night  2017/08  [dc-3-night]
2026-04-12 19:07:11 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick3 | 2017/09
2026-04-12 19:07:11 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick3/night  2017/09  [dc-3-night]
2026-04-12 19:07:11 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick3 | 2017/10
2026-04-12 19:07:11 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick3/night  2017/10  [dc-3-night]
2026-04-12 19:07:11 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick3 | 2017/11
2026-04-12 19:07:11 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick3/night  2017/11  [dc-3-night]
2026-04-12 19:07:11 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick3 | 2017/12
2026-04-12 19:07:11 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick3/night  2017/12  [dc-3-night]
2026-04-12 19:07:11 INFO     orchestrator.runner: Running reconciliation...
2026-04-12 19:07:11 INFO     orchestrator.reconciler: Reconciliation complete: {'accepted': 730, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}
2026-04-12 19:07:11 INFO     orchestrator.runner: Ingest complete: {'tasks_run': 3, 'raw_results': 730, 'observations_written': 730, 'reconcile_stats': {'accepted': 730, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}}"
DC,pick4,2017,ingested,ingest_success,0,/workspaces/lottery-engine/.venv/bin/python -m cli.ingest --state DC --game pick4 --start 2017-01-01 --end 2017-12-31 --source lottery.net,"Initializing database...

Ingest: state=DC game=pick4 source=lottery.net 2017-01-01..2017-12-31

--- Ingest Summary ---
  Tasks run:            3
  Raw results fetched:  730
  Observations written: 730
  Reconcile — accepted:         730
  Reconcile — duplicate:        0
  Reconcile — conflict (new):   0
  Reconcile — conflict (kept):  0
  Reconcile — errors:           0","2026-04-12 19:07:15 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick4/night  2017/04  [dc-4-night]
2026-04-12 19:07:15 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick4 | 2017/05
2026-04-12 19:07:15 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick4/night  2017/05  [dc-4-night]
2026-04-12 19:07:15 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick4 | 2017/06
2026-04-12 19:07:15 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick4/night  2017/06  [dc-4-night]
2026-04-12 19:07:15 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick4 | 2017/07
2026-04-12 19:07:15 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick4/night  2017/07  [dc-4-night]
2026-04-12 19:07:15 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick4 | 2017/08
2026-04-12 19:07:15 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick4/night  2017/08  [dc-4-night]
2026-04-12 19:07:15 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick4 | 2017/09
2026-04-12 19:07:15 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick4/night  2017/09  [dc-4-night]
2026-04-12 19:07:15 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick4 | 2017/10
2026-04-12 19:07:15 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick4/night  2017/10  [dc-4-night]
2026-04-12 19:07:15 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick4 | 2017/11
2026-04-12 19:07:15 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick4/night  2017/11  [dc-4-night]
2026-04-12 19:07:15 INFO     sources.base: Fetching SourceName.LOTTERY_NET | DC | pick4 | 2017/12
2026-04-12 19:07:15 INFO     sources.lottery_net:   lottery.net: 0 rows  DC/pick4/night  2017/12  [dc-4-night]
2026-04-12 19:07:15 INFO     orchestrator.runner: Running reconciliation...
2026-04-12 19:07:15 INFO     orchestrator.reconciler: Reconciliation complete: {'accepted': 730, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}
2026-04-12 19:07:16 INFO     orchestrator.runner: Ingest complete: {'tasks_run': 3, 'raw_results': 730, 'observations_written': 730, 'reconcile_stats': {'accepted': 730, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}}"
FL,pick3,2017,ingested,ingest_success,0,/workspaces/lottery-engine/.venv/bin/python -m cli.ingest --state FL --game pick3 --start 2017-01-01 --end 2017-12-31 --source lottery.net,"Initializing database...

Ingest: state=FL game=pick3 source=lottery.net 2017-01-01..2017-12-31

--- Ingest Summary ---
  Tasks run:            2
  Raw results fetched:  728
  Observations written: 728
  Reconcile — accepted:         728
  Reconcile — duplicate:        0
  Reconcile — conflict (new):   0
  Reconcile — conflict (kept):  0
  Reconcile — errors:           0","2026-04-12 19:07:18 INFO     sources.lottery_net:   lottery.net: 30 rows  FL/pick3/midday  2017/04  [pick-3-midday]
2026-04-12 19:07:18 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick3 | 2017/05
2026-04-12 19:07:18 INFO     sources.lottery_net:   lottery.net: 31 rows  FL/pick3/midday  2017/05  [pick-3-midday]
2026-04-12 19:07:18 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick3 | 2017/06
2026-04-12 19:07:18 INFO     sources.lottery_net:   lottery.net: 30 rows  FL/pick3/midday  2017/06  [pick-3-midday]
2026-04-12 19:07:18 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick3 | 2017/07
2026-04-12 19:07:18 INFO     sources.lottery_net:   lottery.net: 31 rows  FL/pick3/midday  2017/07  [pick-3-midday]
2026-04-12 19:07:18 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick3 | 2017/08
2026-04-12 19:07:18 INFO     sources.lottery_net:   lottery.net: 31 rows  FL/pick3/midday  2017/08  [pick-3-midday]
2026-04-12 19:07:18 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick3 | 2017/09
2026-04-12 19:07:18 INFO     sources.lottery_net:   lottery.net: 29 rows  FL/pick3/midday  2017/09  [pick-3-midday]
2026-04-12 19:07:18 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick3 | 2017/10
2026-04-12 19:07:18 INFO     sources.lottery_net:   lottery.net: 31 rows  FL/pick3/midday  2017/10  [pick-3-midday]
2026-04-12 19:07:18 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick3 | 2017/11
2026-04-12 19:07:18 INFO     sources.lottery_net:   lottery.net: 30 rows  FL/pick3/midday  2017/11  [pick-3-midday]
2026-04-12 19:07:18 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick3 | 2017/12
2026-04-12 19:07:18 INFO     sources.lottery_net:   lottery.net: 31 rows  FL/pick3/midday  2017/12  [pick-3-midday]
2026-04-12 19:07:18 INFO     orchestrator.runner: Running reconciliation...
2026-04-12 19:07:18 INFO     orchestrator.reconciler: Reconciliation complete: {'accepted': 728, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}
2026-04-12 19:07:19 INFO     orchestrator.runner: Ingest complete: {'tasks_run': 2, 'raw_results': 728, 'observations_written': 728, 'reconcile_stats': {'accepted': 728, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}}"
FL,pick4,2017,ingested,ingest_success,0,/workspaces/lottery-engine/.venv/bin/python -m cli.ingest --state FL --game pick4 --start 2017-01-01 --end 2017-12-31 --source lottery.net,"Initializing database...

Ingest: state=FL game=pick4 source=lottery.net 2017-01-01..2017-12-31

--- Ingest Summary ---
  Tasks run:            2
  Raw results fetched:  728
  Observations written: 728
  Reconcile — accepted:         728
  Reconcile — duplicate:        0
  Reconcile — conflict (new):   0
  Reconcile — conflict (kept):  0
  Reconcile — errors:           0","2026-04-12 19:07:21 INFO     sources.lottery_net:   lottery.net: 30 rows  FL/pick4/midday  2017/04  [pick-4-midday]
2026-04-12 19:07:21 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick4 | 2017/05
2026-04-12 19:07:21 INFO     sources.lottery_net:   lottery.net: 31 rows  FL/pick4/midday  2017/05  [pick-4-midday]
2026-04-12 19:07:21 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick4 | 2017/06
2026-04-12 19:07:21 INFO     sources.lottery_net:   lottery.net: 30 rows  FL/pick4/midday  2017/06  [pick-4-midday]
2026-04-12 19:07:21 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick4 | 2017/07
2026-04-12 19:07:21 INFO     sources.lottery_net:   lottery.net: 31 rows  FL/pick4/midday  2017/07  [pick-4-midday]
2026-04-12 19:07:21 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick4 | 2017/08
2026-04-12 19:07:21 INFO     sources.lottery_net:   lottery.net: 31 rows  FL/pick4/midday  2017/08  [pick-4-midday]
2026-04-12 19:07:21 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick4 | 2017/09
2026-04-12 19:07:21 INFO     sources.lottery_net:   lottery.net: 29 rows  FL/pick4/midday  2017/09  [pick-4-midday]
2026-04-12 19:07:21 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick4 | 2017/10
2026-04-12 19:07:21 INFO     sources.lottery_net:   lottery.net: 31 rows  FL/pick4/midday  2017/10  [pick-4-midday]
2026-04-12 19:07:21 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick4 | 2017/11
2026-04-12 19:07:21 INFO     sources.lottery_net:   lottery.net: 30 rows  FL/pick4/midday  2017/11  [pick-4-midday]
2026-04-12 19:07:21 INFO     sources.base: Fetching SourceName.LOTTERY_NET | FL | pick4 | 2017/12
2026-04-12 19:07:21 INFO     sources.lottery_net:   lottery.net: 31 rows  FL/pick4/midday  2017/12  [pick-4-midday]
2026-04-12 19:07:21 INFO     orchestrator.runner: Running reconciliation...
2026-04-12 19:07:21 INFO     orchestrator.reconciler: Reconciliation complete: {'accepted': 728, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}
2026-04-12 19:07:21 INFO     orchestrator.runner: Ingest complete: {'tasks_run': 2, 'raw_results': 728, 'observations_written': 728, 'reconcile_stats': {'accepted': 728, 'duplicate': 0, 'conflict_new_wins': 0, 'conflict_existing_wins': 0, 'errors': 0}}"
